4130 189;
110011111111111000111111111110000011111111111101110100000011000000000001111001100000000000000000011111100111100000000000000000000000000001110011111111111111111000000000000000011000011111111;195816
110011111111111000111111111110000011111111111101110100000011000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000000000000000000000011111111;194487
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001101000000000000000011111111111111111000001100010000000000011111111;197534
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111100111100000000000000000000000000001101011111111111111111000001100000000000110011111111;200308
110011111111111000111111111111101111111111111101111100000011000000000000000001101111111111100000011111100111111110000000000000000000000000000011111111111111111000000000000000000000011111111;196671
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001100100000000000000011111111111111111000001100001000000000011111111;198145
110011111111111000111111111110000011111111111101100000000000000000000000000000000000000000000000011111100111100000000000000000000000000000000011111011111111111000000000000000000000011111111;194337
110011111111111000111111111111101111111111111101111100000011000000001110000001101111111111111111111111100111111110000000001100010000000000000011111111111111111000000011000100000000011111111;198400
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111100111100000000000000000000000000001101011111111111111111000001100000000000110011111111;198639
110011111111111000111111111110000011111111111101110100000011000000001110000001100000000000000000011111100111100000000000001100000010000000000011111111111111111000000000000000100000011111111;195241
110011111111111000111111111110000011111111111101100000000000000000000000000000000000000000000000011111100111100000000000000000000000000000000011111011111111111000000000000000000000011111111;194337
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;195919
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001100101000000000000011111111111111111000001100001010000000011111111;197756
110011111111111000111111111110000011111111111101110100000010000000001110000000000000000000000000011111100111100000000000001101000000000000000011111111111111111000000000010000000000011111111;195160
110011111111111000111111111111101111111111111101110111111111110000110000000001100000000000000000011111100111111010000000000000000000000000000011111111111111111000001100000000000000011111111;197289
110011111111111000111111111111101111111111111101110111111111110000110000000001100000000000000000011111100111111010000000000000000000000000000011111111111111111000001100000000000000011111111;197198
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001100000001000000000011111111111111111000001100000000000001011111111;197971
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;197653
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;197230
110011111111111000111111111111101111111111111101110111111111000000000001111001100000000000000000011111100111100000000000000000000000000001110011111111111111111000001100000000011000011111111;197915
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;197230
